latency,duration,type,marker_value,key,timestamp,marker_id
11.025136,0.000000,serial,116,-1,1696624720.568349,1
18.025161,0.000000,serial,116,-1,1696624727.568374,2
25.029089,0.000000,serial,116,-1,1696624734.572302,3
32.029113,0.000000,serial,116,-1,1696624741.572326,4
39.052562,0.000000,serial,116,-1,1696624748.595775,5
46.052587,0.000000,serial,116,-1,1696624755.595800,6
53.056515,0.000000,serial,116,-1,1696624762.599728,7
60.056540,0.000000,serial,116,-1,1696624769.599753,8
67.056564,0.000000,serial,116,-1,1696624776.599777,9
74.060492,0.000000,serial,116,-1,1696624783.603705,10
81.064421,0.000000,serial,116,-1,1696624790.607634,11
88.064445,0.000000,serial,116,-1,1696624797.607658,12
95.064470,0.000000,serial,116,-1,1696624804.607683,13
102.072302,0.000000,serial,116,-1,1696624811.615515,14
109.072326,0.000000,serial,116,-1,1696624818.615539,15
116.166049,0.000000,serial,116,-1,1696624825.709262,16
123.130936,0.000000,serial,116,-1,1696624832.674149,17
130.150481,0.000000,serial,116,-1,1696624839.693694,18
137.181738,0.000000,serial,116,-1,1696624846.724951,19
144.166146,0.000000,serial,116,-1,1696624853.709359,20
151.166171,0.000000,serial,116,-1,1696624860.709384,21
158.240373,0.000000,serial,116,-1,1696624867.783586,22
165.177932,0.000000,serial,116,-1,1696624874.721145,23
172.193573,0.000000,serial,116,-1,1696624881.736786,24
179.224829,0.000000,serial,116,-1,1696624888.768042,25
