latency,duration,type,marker_value,key,timestamp,marker_id
6.594002,0.000000,serial,116,-1,1696285486.976679,1
13.594030,0.000000,serial,116,-1,1696285493.976707,2
20.594057,0.000000,serial,116,-1,1696285500.976734,3
27.597989,0.000000,serial,116,-1,1696285507.980666,4
34.598016,0.000000,serial,116,-1,1696285514.980693,5
41.598043,0.000000,serial,116,-1,1696285521.980720,6
48.601975,0.000000,serial,116,-1,1696285528.984652,7
55.602002,0.000000,serial,116,-1,1696285535.984679,8
62.605934,0.000000,serial,116,-1,1696285542.988611,9
69.609865,0.000000,serial,116,-1,1696285549.992542,10
76.609893,0.000000,serial,116,-1,1696285556.992570,11
83.613824,0.000000,serial,116,-1,1696285563.996501,12
90.613851,0.000000,serial,116,-1,1696285570.996528,13
97.613879,0.000000,serial,116,-1,1696285577.996556,14
104.617810,0.000000,serial,116,-1,1696285585.000487,15
111.617838,0.000000,serial,116,-1,1696285592.000515,16
118.637385,0.000000,serial,116,-1,1696285599.020062,17
125.637413,0.000000,serial,116,-1,1696285606.020090,18
132.641344,0.000000,serial,116,-1,1696285613.024021,19
139.645276,0.000000,serial,116,-1,1696285620.027953,20
146.676536,0.000000,serial,116,-1,1696285627.059213,21
153.645330,0.000000,serial,116,-1,1696285634.028007,22
160.645358,0.000000,serial,116,-1,1696285641.028035,23
167.649289,0.000000,serial,116,-1,1696285648.031966,24
174.649317,0.000000,serial,116,-1,1696285655.031994,25
