latency,duration,type,marker_value,key,timestamp,marker_id
6.191878,0.000000,serial,116,-1,1696285702.068255,1
13.215326,0.000000,serial,116,-1,1696285709.091703,2
20.191925,0.000000,serial,116,-1,1696285716.068302,3
27.191949,0.000000,serial,116,-1,1696285723.068326,4
34.195876,0.000000,serial,116,-1,1696285730.072253,5
41.195900,0.000000,serial,116,-1,1696285737.072277,6
48.199828,0.000000,serial,116,-1,1696285744.076205,7
55.199851,0.000000,serial,116,-1,1696285751.076228,8
62.199875,0.000000,serial,116,-1,1696285758.076252,9
69.203803,0.000000,serial,116,-1,1696285765.080180,10
76.203826,0.000000,serial,116,-1,1696285772.080203,11
83.293644,0.000000,serial,116,-1,1696285779.170021,12
90.270243,0.000000,serial,116,-1,1696285786.146620,13
97.242938,0.000000,serial,116,-1,1696285793.119315,14
104.235153,0.000000,serial,116,-1,1696285800.111530,15
111.235177,0.000000,serial,116,-1,1696285807.111554,16
118.235200,0.000000,serial,116,-1,1696285814.111577,17
125.239128,0.000000,serial,116,-1,1696285821.115505,18
132.239152,0.000000,serial,116,-1,1696285828.115529,19
139.243079,0.000000,serial,116,-1,1696285835.119456,20
146.243103,0.000000,serial,116,-1,1696285842.119480,21
153.247031,0.000000,serial,116,-1,1696285849.123408,22
160.247054,0.000000,serial,116,-1,1696285856.123431,23
167.250982,0.000000,serial,116,-1,1696285863.127359,24
174.251006,0.000000,serial,116,-1,1696285870.127383,25
