latency,duration,type,marker_value,key,timestamp,marker_id
6.566670,0.000000,serial,116,-1,1696286024.143515,1
13.570597,0.000000,serial,116,-1,1696286031.147442,2
20.570621,0.000000,serial,116,-1,1696286038.147466,3
27.574548,0.000000,serial,116,-1,1696286045.151393,4
34.574571,0.000000,serial,116,-1,1696286052.151416,5
41.594115,0.000000,serial,116,-1,1696286059.170960,6
48.590234,0.000000,serial,116,-1,1696286066.167079,7
55.578545,0.000000,serial,116,-1,1696286073.155390,8
62.641033,0.000000,serial,116,-1,1696286080.217878,9
69.605920,0.000000,serial,116,-1,1696286087.182765,10
76.590327,0.000000,serial,116,-1,1696286094.167172,11
83.586446,0.000000,serial,116,-1,1696286101.163291,12
90.586469,0.000000,serial,116,-1,1696286108.163314,13
97.590396,0.000000,serial,116,-1,1696286115.167241,14
104.594324,0.000000,serial,116,-1,1696286122.171169,15
111.594347,0.000000,serial,116,-1,1696286129.171192,16
118.594370,0.000000,serial,116,-1,1696286136.171215,17
125.598297,0.000000,serial,116,-1,1696286143.175142,18
132.598321,0.000000,serial,116,-1,1696286150.175166,19
139.680330,0.000000,serial,116,-1,1696286157.257175,20
146.602271,0.000000,serial,116,-1,1696286164.179116,21
153.668664,0.000000,serial,116,-1,1696286171.245509,22
160.676495,0.000000,serial,116,-1,1696286178.253340,23
167.660902,0.000000,serial,116,-1,1696286185.237747,24
174.723391,0.000000,serial,116,-1,1696286192.300236,25
