latency,duration,type,marker_value,key,timestamp,marker_id
5.563321,0.000000,serial,116,-1,1696631050.372767,1
12.578963,0.000000,serial,116,-1,1696631057.388409,2
19.575084,0.000000,serial,116,-1,1696631064.384530,3
26.649287,0.000000,serial,116,-1,1696631071.458733,4
33.735202,0.000000,serial,116,-1,1696631078.544648,5
40.645433,0.000000,serial,116,-1,1696631085.454879,6
47.649362,0.000000,serial,116,-1,1696631092.458808,7
54.653292,0.000000,serial,116,-1,1696631099.462738,8
61.676741,0.000000,serial,116,-1,1696631106.486187,9
68.668958,0.000000,serial,116,-1,1696631113.478404,10
75.680696,0.000000,serial,116,-1,1696631120.490142,11
82.665105,0.000000,serial,116,-1,1696631127.474551,12
89.669034,0.000000,serial,116,-1,1696631134.478480,13
96.672963,0.000000,serial,116,-1,1696631141.482409,14
103.669085,0.000000,serial,116,-1,1696631148.478531,15
110.751096,0.000000,serial,116,-1,1696631155.560542,16
117.692559,0.000000,serial,116,-1,1696631162.502005,17
124.739434,0.000000,serial,116,-1,1696631169.548880,18
131.798020,0.000000,serial,116,-1,1696631176.607466,19
138.751196,0.000000,serial,116,-1,1696631183.560642,20
145.739509,0.000000,serial,116,-1,1696631190.548955,21
152.743438,0.000000,serial,116,-1,1696631197.552884,22
159.743464,0.000000,serial,116,-1,1696631204.552910,23
166.755201,0.000000,serial,116,-1,1696631211.564647,24
173.747418,0.000000,serial,116,-1,1696631218.556864,25
