latency,duration,type,marker_value,key,timestamp,marker_id
5.602363,0.000000,serial,116,-1,1696631259.167168,1
12.606293,0.000000,serial,116,-1,1696631266.171098,2
19.606319,0.000000,serial,116,-1,1696631273.171124,3
26.606344,0.000000,serial,116,-1,1696631280.171149,4
33.606370,0.000000,serial,116,-1,1696631287.171175,5
40.610300,0.000000,serial,116,-1,1696631294.175105,6
47.618133,0.000000,serial,116,-1,1696631301.182938,7
54.645488,0.000000,serial,116,-1,1696631308.210293,8
61.649417,0.000000,serial,116,-1,1696631315.214222,9
68.696292,0.000000,serial,116,-1,1696631322.261097,10
75.653373,0.000000,serial,116,-1,1696631329.218178,11
82.735384,0.000000,serial,116,-1,1696631336.300189,12
89.692465,0.000000,serial,116,-1,1696631343.257270,13
96.676874,0.000000,serial,116,-1,1696631350.241679,14
103.672996,0.000000,serial,116,-1,1696631357.237801,15
110.676925,0.000000,serial,116,-1,1696631364.241730,16
117.676951,0.000000,serial,116,-1,1696631371.241756,17
124.696497,0.000000,serial,116,-1,1696631378.261302,18
131.680906,0.000000,serial,116,-1,1696631385.245711,19
138.680932,0.000000,serial,116,-1,1696631392.245737,20
145.684862,0.000000,serial,116,-1,1696631399.249667,21
152.684887,0.000000,serial,116,-1,1696631406.249692,22
159.688817,0.000000,serial,116,-1,1696631413.253622,23
166.704459,0.000000,serial,116,-1,1696631420.269264,24
173.778662,0.000000,serial,116,-1,1696631427.343467,25
