latency,duration,type,marker_value,key,timestamp,marker_id
5.520377,0.000000,serial,116,-1,1696630847.664873,1
12.547731,0.000000,serial,116,-1,1696630854.692227,2
19.528237,0.000000,serial,116,-1,1696630861.672733,3
26.528263,0.000000,serial,116,-1,1696630868.672759,4
33.567329,0.000000,serial,116,-1,1696630875.711825,5
40.582972,0.000000,serial,116,-1,1696630882.727468,6
47.571285,0.000000,serial,116,-1,1696630889.715781,7
54.543982,0.000000,serial,116,-1,1696630896.688478,8
61.544008,0.000000,serial,116,-1,1696630903.688504,9
68.567459,0.000000,serial,116,-1,1696630910.711955,10
75.610429,0.000000,serial,116,-1,1696630917.754925,11
82.618264,0.000000,serial,116,-1,1696630924.762760,12
89.688563,0.000000,serial,116,-1,1696630931.833059,13
96.653452,0.000000,serial,116,-1,1696630938.797948,14
103.731560,0.000000,serial,116,-1,1696630945.876056,15
110.673024,0.000000,serial,116,-1,1696630952.817520,16
117.661338,0.000000,serial,116,-1,1696630959.805834,17
124.661363,0.000000,serial,116,-1,1696630966.805859,18
131.755087,0.000000,serial,116,-1,1696630973.899583,19
138.747305,0.000000,serial,116,-1,1696630980.891801,20
145.751235,0.000000,serial,116,-1,1696630987.895731,21
152.805918,0.000000,serial,116,-1,1696630994.950414,22
159.833273,0.000000,serial,116,-1,1696631001.977769,23
166.798162,0.000000,serial,116,-1,1696631008.942658,24
173.852845,0.000000,serial,116,-1,1696631015.997341,25
